,id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
8247,16448,6737,141.515617,61.796752,0.899618,6861,92.616493,0.556777,334.766,0.755429,2.290017,0
8248,17448,6499,140.676323,59.680789,0.905549,6660,90.965839,0.687579,334.479,0.729993,2.357146,0
8249,449,5326,130.220766,53.542993,0.911558,5510,82.348490,0.752898,305.582,0.716730,2.432079,1
8250,1449,4564,125.273278,46.786569,0.927640,4664,76.230344,0.793739,286.214,0.700122,2.677548,1
8251,2449,6876,157.005914,56.789641,0.932293,7079,93.567062,0.647092,358.148,0.673629,2.764693,1
8252,3449,6833,158.774258,56.056951,0.935600,7027,93.274036,0.615807,359.463,0.664527,2.832374,1
8253,4449,6863,161.263931,55.724288,0.938401,7086,93.478570,0.623003,362.614,0.655896,2.893961,1
8254,5449,5788,149.462809,50.579056,0.941000,5927,85.845853,0.543985,334.479,0.650131,2.955034,1
8255,6449,6377,157.345638,52.232668,0.943293,6527,90.107983,0.612055,350.597,0.651943,3.012399,1
8256,7449,5538,148.559847,48.322171,0.945621,5694,83.971427,0.461885,327.943,0.647092,3.074362,1
8257,8449,5960,155.532582,49.444714,0.948122,6122,87.112041,0.499665,344.281,0.631873,3.145586,1
8258,9449,6039,158.897194,49.029057,0.951205,6230,87.687477,0.608770,354.170,0.604994,3.240878,1
8259,10449,4395,140.155142,41.317328,0.955560,4599,74.805667,0.537023,304.813,0.594431,3.392164,1
8260,11449,5259,160.781081,41.753186,0.965692,5401,81.828887,0.544185,345.768,0.552769,3.850750,1
8261,12449,8216,150.382045,70.032703,0.884943,8344,102.278718,0.615707,359.524,0.798757,2.147312,0
8262,13449,8157,151.750928,69.546553,0.888801,8376,101.910819,0.633800,365.038,0.769244,2.182005,0
8263,14449,7594,147.530377,66.632077,0.892195,7782,98.330977,0.737640,351.474,0.772492,2.214104,0
8264,15449,8597,157.690310,70.118397,0.895700,8753,104.623326,0.674275,372.530,0.778456,2.248915,0
8265,16449,8373,157.254781,68.669365,0.899619,8591,103.251318,0.560704,370.201,0.767743,2.290028,0
8266,17449,6606,141.862279,60.183107,0.905552,6740,91.711616,0.738431,332.221,0.752132,2.357178,0
8267,450,4662,121.996662,50.154512,0.911584,4794,77.044421,0.612132,282.244,0.735415,2.432416,1
8268,1450,6375,148.695701,55.529824,0.927652,6529,90.093852,0.808600,341.607,0.686494,2.677763,1
8269,2450,6116,148.259845,53.625438,0.932295,6299,88.244734,0.486710,337.230,0.675811,2.764730,1
8270,3450,5891,146.815424,51.834325,0.935602,6040,86.606317,0.557860,330.766,0.676639,2.832398,1
8271,4450,5743,146.280487,50.545665,0.938404,5888,85.511489,0.603637,328.400,0.669179,2.894026,1
8272,5450,6546,157.936481,53.446371,0.941001,6717,91.294173,0.544955,350.970,0.667799,2.955046,1
8273,6450,6901,163.867899,54.397438,0.943294,7084,93.737005,0.563807,365.856,0.647890,3.012419,1
8274,7450,6536,161.319002,52.471438,0.945623,6664,91.224414,0.466857,357.972,0.640949,3.074416,1
8275,8450,6461,162.589673,51.686883,0.948125,6591,90.699508,0.452514,353.120,0.651126,3.145666,1
8276,9450,8980,153.928214,75.449792,0.871631,9246,106.928439,0.767259,377.310,0.792665,2.040141,0
8277,10450,4431,139.274161,41.053057,0.955570,4532,75.111413,0.520437,300.398,0.617046,3.392541,1
8278,11450,8149,148.614693,70.664994,0.879720,8311,101.860832,0.673694,359.646,0.791706,2.103088,0
8279,12450,8424,152.537799,71.035961,0.884946,8687,103.565293,0.622340,377.138,0.744265,2.147332,0
8280,13450,9808,165.882620,76.022015,0.888804,9962,111.749423,0.684486,393.644,0.795395,2.182034,0
8281,14450,8508,155.900846,70.411239,0.892200,8659,104.080363,0.657699,372.150,0.771972,2.214147,0
8282,15450,9875,169.317605,75.287960,0.895702,10125,112.130462,0.748503,402.823,0.764748,2.248933,0
8283,16450,8176,155.123222,67.736748,0.899625,8401,102.029439,0.545576,374.735,0.731648,2.290090,0
8284,17450,7992,156.285941,66.301769,0.905553,8201,100.874826,0.586354,370.141,0.733046,2.357191,0
8285,451,5964,137.163815,56.369358,0.911652,6089,87.141268,0.631914,316.144,0.749856,2.433305,1
8286,1451,5568,139.647547,52.148561,0.927658,5703,84.198562,0.713023,317.938,0.692188,2.677879,1
8287,2451,6905,157.270255,56.883566,0.932297,7079,93.764167,0.732704,353.384,0.694832,2.764775,1
8288,3451,6240,113.852744,72.425440,0.771580,6547,89.134812,0.606414,306.934,0.832347,1.571999,0
8289,4451,6078,151.319782,52.286093,0.938406,6199,87.970165,0.690368,335.884,0.677005,2.894073,1
8290,5451,5604,146.445155,49.557582,0.941001,5766,84.470317,0.526692,326.458,0.660775,2.955050,1
8291,6451,7122,166.865521,55.392408,0.943294,7336,95.226110,0.819186,367.757,0.661744,3.012426,1
8292,7451,4764,137.956506,44.872395,0.945623,4897,77.882689,0.778686,302.017,0.656325,3.074418,1
8293,8451,6626,164.887658,52.417264,0.948125,6743,91.850341,0.445176,362.672,0.633043,3.145675,1
8294,9451,6708,168.210537,51.897995,0.951215,6926,92.416940,0.446843,375.040,0.599305,3.241176,1
8295,10451,4683,145.861710,42.994817,0.955570,5003,77.217749,0.677812,315.126,0.592605,3.392542,1
8296,11451,9258,158.730124,75.473303,0.879725,9587,108.570952,0.775897,390.624,0.762446,2.103129,0
8297,12451,7235,143.010738,66.598007,0.884950,7529,95.978582,0.567451,349.600,0.743885,2.147373,0
8298,13451,7810,148.048944,67.848411,0.888806,7922,99.719611,0.753279,349.828,0.801958,2.182055,0
8299,14451,9470,164.725354,74.396487,0.892200,9756,109.807006,0.585001,394.055,0.766384,2.214155,0
8300,15451,8523,157.682427,70.114205,0.895702,8849,104.172072,0.599789,377.609,0.751134,2.248937,0
8301,16451,9227,164.927696,72.016057,0.899630,9410,108.389027,0.807191,389.566,0.764026,2.290152,0
8302,17451,9275,167.844875,71.203633,0.905558,9598,108.670588,0.661225,408.266,0.699258,2.357252,0
8303,452,4933,125.003672,51.364088,0.911680,5037,79.252070,0.550558,290.047,0.736859,2.433678,1
8304,1452,5678,140.467891,52.454036,0.927661,5830,85.026197,0.805504,315.746,0.715698,2.677923,1
8305,2452,4713,129.797033,46.943613,0.932306,4849,77.464689,0.618098,295.477,0.678360,2.764956,1
8306,3452,6357,151.887364,53.618956,0.935617,6515,89.966570,0.567589,347.563,0.661295,2.832718,1
8307,4452,4979,136.553740,47.180073,0.938417,5126,79.620724,0.668502,308.725,0.656460,2.894310,1
8308,5452,6687,160.787994,54.409601,0.941005,6867,92.272167,0.598443,359.198,0.651288,2.955140,1
8309,6452,5596,148.341358,49.238035,0.943306,5731,84.410002,0.514338,328.782,0.650536,3.012739,1
8310,7452,4785,138.368254,45.002877,0.945632,4932,78.054156,0.549369,307.179,0.637248,3.074654,1
8311,8452,6225,160.026518,50.862377,0.948145,6382,89.027615,0.455443,352.207,0.630599,3.146265,1
8312,9452,6101,159.627779,49.248676,0.951217,6224,88.136454,0.457758,349.396,0.628022,3.241260,1
8313,10452,5844,159.545767,47.028295,0.955570,5961,86.260141,0.455673,343.118,0.623782,3.392548,1
8314,11452,8901,155.190325,73.787677,0.879734,9131,106.457058,0.611332,378.875,0.779214,2.103201,0
8315,12452,9343,160.860860,74.909448,0.884954,9623,109.068222,0.668647,390.088,0.771562,2.147404,0
8316,13452,6018,130.961263,60.017075,0.888807,6173,87.534882,0.649121,313.308,0.770405,2.182067,0
8317,14452,9564,165.108460,74.569186,0.892201,9777,110.350637,0.782331,393.106,0.777732,2.214165,0
8318,15452,7772,150.335304,66.846007,0.895706,7967,99.476720,0.558534,358.444,0.760151,2.248980,0
8319,16452,8244,156.041008,68.135354,0.899631,8356,102.452852,0.788749,367.841,0.765645,2.290162,0
8320,17452,6771,143.009287,60.667673,0.905558,6873,92.849906,0.656105,330.534,0.778808,2.357257,0
8321,453,5642,133.439986,54.824101,0.911702,5769,84.756224,0.631944,309.718,0.739112,2.433966,1
8322,1453,6222,147.452502,55.061443,0.927663,6413,89.006160,0.507918,337.758,0.685376,2.677963,1
8323,2453,6081,147.055994,53.177888,0.932327,6210,87.991873,0.653449,329.608,0.703379,2.765360,1
8324,3453,6260,152.289040,53.759965,0.935619,6381,89.277542,0.818301,339.738,0.681547,2.832759,1
8325,4453,7031,162.454483,56.121964,0.938432,7247,94.615787,0.647780,369.627,0.646695,2.894669,1
8326,5453,5028,139.162212,47.090270,0.941008,5184,80.011552,0.669864,316.516,0.630687,2.955222,1
8327,6453,6707,161.794538,53.701541,0.943310,6862,92.410052,0.682438,362.465,0.641514,3.012847,1
8328,7453,8181,144.614215,73.144241,0.862657,8326,102.060632,0.789062,356.006,0.811151,1.977110,0
8329,8453,6050,156.793283,49.834576,0.948146,6195,87.767302,0.683616,344.799,0.639489,3.146275,1
8330,9453,6200,160.743107,49.590072,0.951223,6385,88.848664,0.437853,359.485,0.602893,3.241437,1
8331,10453,5649,157.237650,46.341224,0.955583,5773,84.808786,0.733541,337.654,0.622641,3.393040,1
8332,11453,6915,136.965516,65.121415,0.879738,7177,93.832039,0.583791,338.815,0.756967,2.103233,0
8333,12453,8182,150.141774,69.916355,0.884959,8345,102.066870,0.613711,360.797,0.789848,2.147449,0
8334,13453,7931,149.157160,68.355688,0.888808,8121,100.489118,0.574960,356.325,0.784956,2.182074,0
8335,14453,8660,156.826037,70.828389,0.892202,8832,105.005973,0.643006,373.218,0.781273,2.214169,0
8336,15453,9621,166.610656,74.082427,0.895707,9865,110.678985,0.602820,409.062,0.722523,2.248990,0
8337,16453,9035,163.762483,71.506191,0.899634,9361,107.255393,0.748240,398.564,0.714730,2.290186,0
8338,17453,7007,146.245948,62.040075,0.905560,7139,94.454166,0.557616,350.511,0.716702,2.357282,0
8339,454,7313,151.601766,62.268120,0.911755,7583,96.494564,0.552717,390.125,0.603807,2.434661,1
8340,1454,6709,153.051348,57.150939,0.927666,6910,92.423829,0.506416,350.535,0.686128,2.678020,1
8341,2454,5743,143.119498,51.753767,0.932329,5888,85.511489,0.501747,324.741,0.684344,2.765393,1
8342,3454,5585,142.975360,50.471070,0.935621,5709,84.327000,0.747357,321.643,0.678398,2.832818,1
8343,4454,5781,147.299779,50.886496,0.938433,5916,85.793926,0.565656,330.336,0.665734,2.894673,1
8344,5454,6092,152.592367,51.632963,0.941012,6228,88.071422,0.509024,339.369,0.664700,2.955329,1
8345,6454,6565,160.091144,53.134904,0.943313,6748,91.426569,0.473665,355.648,0.652235,3.012919,1
8346,7454,6144,156.728205,50.971087,0.945639,6337,88.446502,0.557279,348.348,0.636260,3.074845,1
8347,8454,6295,160.262837,50.937048,0.948146,6430,89.526772,0.839669,348.462,0.651470,3.146292,1
8348,9454,6232,161.378074,49.785679,0.951223,6322,89.077656,0.440113,351.160,0.635078,3.241456,1
8349,10454,6263,164.799837,48.567271,0.955588,6435,89.298932,0.637715,367.617,0.582373,3.393228,1
8350,11454,8645,153.135881,72.809670,0.879738,8846,104.914993,0.621227,373.102,0.780404,2.103235,0
8351,12454,8246,151.617516,70.602934,0.884961,8499,102.465278,0.629274,365.170,0.777075,2.147468,0
8352,13454,9414,162.840504,74.626416,0.888808,9650,109.481857,0.627851,388.716,0.782923,2.182076,0
8353,14454,7709,147.952922,66.820441,0.892204,7828,99.072719,0.593000,353.728,0.774228,2.214187,0
8354,15454,10013,170.156503,75.657875,0.895711,10267,112.911237,0.599868,404.107,0.770515,2.249026,0
8355,16454,8481,158.872516,69.369718,0.899637,8756,103.915083,0.567443,377.056,0.749627,2.290229,0
8356,17454,9403,168.936439,71.649571,0.905605,9649,109.417875,0.543966,396.570,0.751340,2.357815,0
8357,455,6416,142.533566,58.509983,0.911861,6559,90.383101,0.558836,331.296,0.734585,2.436055,1
8358,1455,5720,141.061579,52.672903,0.927669,5952,85.340086,0.589144,327.500,0.670167,2.678067,1
8359,2455,6978,158.737009,57.399284,0.932333,7177,94.258504,0.491270,361.758,0.670046,2.765488,1
8360,3455,6865,159.280428,56.224286,0.935627,7037,93.492189,0.690297,356.882,0.677331,2.832947,1
8361,4455,7067,162.775325,56.231461,0.938436,7218,94.857703,0.526132,362.491,0.675850,2.894738,1
8362,5455,5632,147.408510,49.876110,0.941019,5782,84.681079,0.782222,326.431,0.664186,2.955493,1
8363,6455,6631,162.609035,53.968611,0.943317,6971,91.884990,0.492352,369.861,0.609133,3.013030,1
8364,7455,6602,161.883179,52.646411,0.945641,6748,91.683845,0.808672,355.376,0.656915,3.074914,1
8365,8455,7791,142.904782,70.944392,0.868068,8079,99.598239,0.645485,353.419,0.783833,2.014321,0
8366,9455,5781,156.603564,48.312301,0.951224,5961,85.793926,0.443703,343.423,0.615962,3.241484,1
8367,10455,6467,168.866082,49.760404,0.955598,6600,90.741612,0.795058,364.614,0.611288,3.393583,1
8368,11455,4899,155.302534,40.328768,0.965695,5066,78.978481,0.662117,338.778,0.536398,3.850912,1
8369,12455,7329,142.528774,66.369733,0.884965,7519,96.600065,0.593441,343.413,0.780946,2.147497,0
8370,13455,8527,155.298245,71.168567,0.888813,8824,104.196514,0.714453,375.516,0.759887,2.182118,0
8371,14455,8358,154.626059,69.833896,0.892205,8602,103.158791,0.600431,370.134,0.766645,2.214198,0
8372,15455,7773,150.391011,66.869251,0.895711,8017,99.483119,0.778624,357.395,0.764718,2.249031,0
8373,16455,9968,171.512157,74.886124,0.899645,10333,112.657231,0.681992,417.809,0.717567,2.290306,0
8374,17455,8371,159.432674,67.617050,0.905611,8634,103.238986,0.779133,379.915,0.728810,2.357877,0
8375,456,6290,141.412475,58.043153,0.911882,6444,89.491210,0.711217,329.747,0.726940,2.436333,1
8376,1456,5344,136.232863,50.869040,0.927671,5459,82.487527,0.741707,308.261,0.706707,2.678110,1
8377,2456,7138,159.722134,57.755373,0.932334,7290,95.333016,0.811136,364.763,0.674163,2.765494,1
8378,3456,5793,146.270178,51.630883,0.935630,5929,85.882924,0.755083,330.177,0.667759,2.832998,1
8379,4456,6125,151.949743,52.491660,0.938436,6267,88.309638,0.480618,342.018,0.657988,2.894741,1
8380,5456,6116,153.067070,51.790696,0.941019,6266,88.244734,0.755062,339.366,0.667330,2.955494,1
8381,6456,7103,165.796188,55.024062,0.943322,7249,95.099004,0.546175,367.073,0.662440,3.013158,1
8382,7456,6754,165.089290,53.689037,0.945641,7031,92.733273,0.731427,369.468,0.621752,3.074916,1
8383,8456,8638,149.342410,74.137239,0.868080,8764,104.872509,0.632265,362.566,0.825751,2.014405,0
8384,9456,6840,169.344307,52.241204,0.951227,7035,93.321801,0.736196,367.624,0.636002,3.241585,1
8385,10456,9009,155.343889,75.036842,0.875600,9310,107.100957,0.764771,382.305,0.774580,2.070235,0
8386,11456,8555,152.131339,72.331562,0.879740,8687,104.367448,0.602889,364.753,0.808039,2.103250,0
8387,12456,8756,155.891366,72.591228,0.884968,9026,105.586389,0.789683,380.469,0.760111,2.147523,0
8388,13456,8419,153.961381,70.555515,0.888814,8594,103.534553,0.570548,368.259,0.780124,2.182131,0
8389,14456,9291,162.956817,73.594280,0.892211,9585,108.764280,0.652458,392.536,0.757728,2.214259,0
8390,15456,8819,159.762855,71.035030,0.895715,9036,105.965558,0.588876,379.711,0.768640,2.249071,0
8391,16456,9272,165.427841,72.229485,0.899645,9554,108.653012,0.585354,399.031,0.731762,2.290309,0
8392,17456,7623,151.733279,64.350604,0.905614,7720,98.518552,0.628649,351.533,0.775182,2.357915,0
8393,457,3940,112.120344,46.012820,0.911911,4048,70.827705,0.503772,264.418,0.708148,2.436720,1
8394,1457,4147,119.578188,44.647787,0.927680,4239,72.664464,0.525203,269.677,0.716566,2.678256,1
8395,2457,6382,151.630902,54.823668,0.932349,6545,90.143301,0.587229,342.848,0.682281,2.765793,1
8396,3457,5861,146.172980,51.592647,0.935640,5975,86.385514,0.484741,329.125,0.679923,2.833213,1
8397,4457,6484,155.821109,53.828988,0.938436,6676,90.860801,0.576458,351.640,0.658956,2.894743,1
8398,5457,5689,147.586288,49.936220,0.941019,5815,85.108518,0.506905,327.914,0.664853,2.955496,1
8399,6457,4661,134.666231,44.691413,0.943326,4772,77.036157,0.653900,298.040,0.659386,3.013246,1
8400,7457,6294,158.449785,51.526073,0.945649,6441,89.519661,0.461099,350.817,0.642651,3.075138,1
8401,8457,6680,164.810608,52.381303,0.948149,6823,92.223859,0.510586,362.219,0.639799,3.146363,1
8402,9457,6715,133.263845,65.319517,0.871637,6979,92.465148,0.595301,334.135,0.755809,2.040184,0
8403,10457,4996,148.152736,43.656153,0.955599,5141,79.756534,0.585012,322.512,0.603588,3.393628,1
8404,11457,7744,144.943390,68.913983,0.879740,8004,99.297367,0.690319,353.186,0.780132,2.103251,0
8405,12457,8505,153.296639,71.382552,0.884969,8757,104.062012,0.626381,368.950,0.785144,2.147537,0
8406,13457,7913,149.308782,68.423041,0.888815,8096,100.375019,0.775784,357.900,0.776297,2.182142,0
8407,14457,8763,158.691404,71.667796,0.892212,9104,105.628586,0.744204,384.297,0.745639,2.214264,0
8408,15457,9034,161.598192,71.850785,0.895716,9325,107.249457,0.598437,387.592,0.755684,2.249080,0
8409,16457,9807,170.325058,74.365709,0.899651,10114,111.743726,0.594904,404.107,0.754663,2.290371,0
8410,17457,7098,147.104277,62.386122,0.905618,7276,95.065526,0.766440,345.139,0.748786,2.357965,0
8411,458,5490,131.630289,53.976757,0.912057,5623,83.606729,0.532906,312.898,0.704655,2.438648,1
8412,1458,5487,138.288055,51.633070,0.927681,5600,83.583882,0.671275,315.433,0.692996,2.678285,1
8413,2458,6373,150.988768,54.590665,0.932351,6495,90.079718,0.822535,340.151,0.692166,2.765835,1
8414,3458,6647,155.918448,55.031532,0.935642,6831,91.995778,0.498463,356.109,0.658673,2.833257,1
8415,4458,6333,154.012833,53.203724,0.938437,6477,89.796581,0.489148,341.688,0.681648,2.894775,1
8416,5458,5845,149.393145,50.546292,0.941022,6025,86.267521,0.466890,334.956,0.654665,2.955571,1
8417,6458,6018,153.705881,51.007240,0.943332,6195,87.534882,0.560857,342.476,0.644765,3.013413,1
8418,7458,4256,130.562190,42.455892,0.945653,4424,73.613229,0.496732,293.559,0.620613,3.075243,1
8419,8458,6145,158.378627,50.336060,0.948151,6270,88.453700,0.455185,347.138,0.640807,3.146425,1
8420,9458,6169,161.830741,49.920120,0.951234,6399,88.626264,0.665983,357.882,0.605264,3.241794,1
8421,10458,5825,159.616197,47.032544,0.955602,5931,86.119802,0.796418,347.933,0.604665,3.393739,1
8422,11458,8498,151.666471,72.109630,0.879743,8736,104.019179,0.770934,368.048,0.788347,2.103276,0
8423,12458,7547,144.771737,67.412759,0.884970,7741,98.026215,0.787705,345.974,0.792314,2.147542,0
8424,13458,8875,158.373748,72.576873,0.888816,9168,106.301463,0.586157,382.309,0.763043,2.182152,0
8425,14458,8588,156.341869,70.605649,0.892215,8823,104.568548,0.567989,373.868,0.772085,2.214297,0
8426,15458,7353,145.880135,64.861512,0.895718,7467,96.758102,0.571329,345.359,0.774699,2.249102,0
8427,16458,8807,161.671542,70.584092,0.899661,9095,105.893440,0.630287,384.051,0.750343,2.290481,0
8428,17458,8599,161.779499,68.608816,0.905621,8841,104.635495,0.614917,380.495,0.746380,2.357999,0
8429,459,6745,147.005775,60.261765,0.912118,6977,92.671467,0.528605,343.706,0.717493,2.439454,1
8430,1459,6031,145.136815,54.189246,0.927684,6180,87.629377,0.555648,331.660,0.688990,2.678332,1
8431,2459,6166,148.983577,53.861864,0.932361,6332,88.604712,0.526828,336.706,0.683458,2.766031,1
8432,3459,5036,136.030718,48.010638,0.935646,5140,80.075179,0.488837,308.648,0.664307,2.833345,1
8433,4459,5490,143.478096,49.561869,0.938444,5633,83.606729,0.658273,323.967,0.657326,2.894929,1
8434,5459,6081,153.043779,51.781415,0.941023,6250,87.991873,0.483540,341.215,0.656340,2.955574,1
8435,6459,5207,143.368782,47.574139,0.943339,5357,81.423328,0.466786,321.814,0.631812,3.013586,1
8436,7459,6168,156.071222,50.746631,0.945662,6306,88.619081,0.746550,346.238,0.646554,3.075499,1
8437,8459,4098,129.621993,41.196577,0.948151,4189,72.233895,0.447038,282.432,0.645586,3.146426,1
8438,9459,6301,162.937060,50.260018,0.951236,6495,89.569428,0.522081,355.006,0.628272,3.241882,1
8439,10459,6066,163.005880,48.025964,0.955612,6180,87.883281,0.428390,351.928,0.615467,3.394120,1
8440,11459,7676,144.475441,68.688660,0.879751,7821,98.860441,0.761357,346.330,0.804201,2.103338,0
8441,12459,9643,163.591731,76.174413,0.884976,9888,110.805455,0.575083,394.312,0.779367,2.147594,0
8442,13459,8415,153.948311,70.548181,0.888819,8585,103.509955,0.570045,371.701,0.765379,2.182173,0
8443,14459,8258,153.346377,69.252733,0.892216,8395,102.539808,0.573951,362.486,0.789773,2.214301,0
8444,15459,9507,165.991300,73.802157,0.895722,9783,110.021309,0.663480,400.228,0.745828,2.249139,0
